seg_th,part_energy(W/m2)
5064,39161.511719
5065,41413.660156
5066,43321.820312
5067,44817.535156
5068,45854.917969
5069,46405.238281
5070,46462.042969
5071,46026.050781
5072,45100.179688
5073,43690.789062
5074,41819.058594
5075,39530.460938
5076,36902.558594
5077,34039.523438
5078,31061.701172
5079,28090.488281
5080,25226.861328
5081,22545.195312
5082,20093.564453
5083,17899.529297
5084,15970.595703
5085,14307.002930
5086,12899.208984
5087,11727.287109
5088,10760.097656
5089,9953.859375
5090,9268.580078
5091,8672.598633
5092,8162.506348
5093,7757.067383
5094,7491.024902
5095,7398.309082

5096,7782.331543
5097,7869.538086
5098,8120.438477
5099,8502.657227
5100,8986.959961
5101,9553.892578
5102,10205.119141
5103,10972.056641
5104,11896.280273
5105,13025.845703
5106,14404.386719
5107,16061.343750
5108,18011.871094
5109,20246.257812
5110,22735.755859
5111,25428.335938
5112,28247.580078
5113,31114.138672
5114,33947.578125
5115,36670.707031
5116,39204.929688
5117,41472.167969
5118,43395.539062
5119,44903.222656
5120,45945.628906
5121,46494.703125
5122,46546.250000
5123,46105.160156
5124,45178.132812
5125,43770.609375
5126,41902.164062
5127,39615.378906
5128,36985.433594
5129,34115.328125
5130,31126.812500
5131,28142.572266
5132,25264.601562
5133,22570.039062
5134,20108.164062
5135,17907.386719
5136,15975.965820
5137,14313.647461
5138,12909.600586
5139,11743.323242
5140,10782.030273
5141,9981.140625
5142,9299.753906
5143,8705.700195
5144,8196.080078
5145,7789.827637
5146,7522.976562
5147,7429.887695

5148,7799.202637
5149,7885.194336
5150,8132.405273
5151,8509.649414
5152,8988.286133
5153,9550.053711
5154,10196.905273
5155,10960.619141
5156,11883.471680
5157,13012.963867
5158,14392.443359
5159,16050.949219
5160,18003.169922
5161,20239.736328
5162,22733.787109
5163,25433.863281
5164,28263.626953
5165,31143.701172
5166,33991.878906
5167,36729.996094
5168,39278.675781
5169,41558.804688
5170,43491.605469
5171,45003.570312
5172,46043.074219
5173,46583.230469
5174,46621.496094
5175,46166.148438
5176,45227.480469
5177,43811.707031
5178,41938.496094
5179,39649.339844
5180,37017.488281
5181,34143.984375
5182,31150.259766
5183,28158.736328
5184,25271.775391
5185,22569.222656
5186,20102.011719
5187,17899.740234
5188,15971.429688
5189,14316.017578
5190,12921.226562
5191,11765.283203
5192,10813.562500
5193,10020.767578
5194,9345.129883
5195,8754.501953
5196,8246.638672
5197,7840.838379
5198,7574.161133
5199,7481.047852

5200,7810.431152
5201,7894.912109
5202,8137.726074
5203,8509.219727
5204,8981.838867
5205,9538.768555
5206,10182.531250
5207,10944.812500
5208,11868.375000
5209,12999.898438
5210,14381.577148
5211,16041.476562
5212,17993.880859
5213,20230.615234
5214,22727.859375
5215,25436.281250
5216,28280.664062
5217,31180.888672
5218,34050.945312
5219,36808.753906
5220,39371.789062
5221,41659.199219
5222,43591.664062
5223,45096.167969
5224,46121.777344
5225,46643.988281
5226,46661.878906
5227,46186.164062
5228,45229.761719
5229,43800.234375
5230,41918.074219
5231,39624.656250
5232,36991.964844
5233,34119.015625
5234,31126.056641
5235,28134.257812
5236,25245.667969
5237,22542.119141
5238,20075.968750
5239,17877.783203
5240,15957.313477
5241,14312.817383
5242,12930.970703
5243,11788.553711
5244,10849.278320
5245,10067.208008
5246,9399.691406
5247,8814.908203
5248,8311.064453
5249,7907.841309
5250,7642.877441
5251,7550.284668

5252,7809.563965
5253,7892.478027
5254,8130.864746
5255,8496.740234
5256,8963.943359
5257,9517.216797
5258,10159.892578
5259,10923.208008
5260,11850.264648
5261,12986.711914
5262,14372.750000
5263,16034.859375
5264,17986.720703
5265,20221.869141
5266,22720.501953
5267,25436.748047
5268,28297.759766
5269,31222.216797
5270,34118.781250
5271,36898.707031
5272,39474.144531
5273,41761.660156
5274,43682.558594
5275,45166.882812
5276,46167.281250
5277,46663.250000
5278,46655.914062
5279,46157.429688
5280,45181.949219
5281,43738.128906
5282,41846.925781
5283,39550.171875
5284,36919.007812
5285,34050.699219
5286,31064.082031
5287,28078.451172
5288,25194.988281
5289,22496.513672
5290,20036.250000
5291,17845.453125
5292,15934.704102
5293,14302.096680
5294,12933.938477
5295,11805.708008
5296,10879.769531
5297,10109.527344
5298,9451.432617
5299,8874.095703
5300,8375.916016
5301,7976.919922
5302,7714.860352
5303,7623.219727

5304,7792.201172
5305,7873.771484
5306,8108.392578
5307,8469.597656
5308,8932.508789
5309,9483.364258
5310,10126.540039
5311,10892.807617
5312,11825.696289
5313,12969.879883
5314,14362.989258
5315,16029.259766
5316,17981.111328
5317,20213.673828
5318,22711.353516
5319,25432.568359
5320,28308.111328
5321,31255.765625
5322,34178.406250
5323,36979.210938
5324,39563.566406
5325,41844.781250
5326,43745.605469
5327,45201.027344
5328,46169.753906
5329,46636.644531
5330,46605.152344
5331,46087.804688
5332,45098.207031
5333,43645.214844
5334,41749.347656
5335,39452.996094
5336,36826.679688
5337,33966.421875
5338,30989.705078
5339,28013.703125
5340,25138.515625
5341,22447.281250
5342,19993.818359
5343,17809.896484
5344,15907.196289
5345,14284.073242
5346,12927.023438
5347,11810.468750
5348,10895.917969
5349,10136.254883
5350,9487.277344
5351,8918.005859
5352,8426.778320
5353,8033.629395
5354,7775.697266
5355,7685.496582

5356,7756.143555
5357,7836.998535
5358,8069.562012
5359,8428.312500
5360,8889.083008
5361,9439.233398
5362,10084.243164
5363,10854.665039
5364,11794.684570
5365,12948.267578
5366,14350.410156
5367,16022.649414
5368,17975.392578
5369,20204.751953
5370,22698.818359
5371,25420.357422
5372,28304.951172
5373,31270.443359
5374,34214.820312
5375,37033.394531
5376,39624.378906
5377,41897.367188
5378,43776.562500
5379,45202.574219
5380,46141.136719
5381,46582.742188
5382,46532.925781
5383,46003.527344
5384,45006.292969
5385,43549.550781
5386,41653.109375
5387,39360.273438
5388,36741.191406
5389,33891.058594
5390,30925.878906
5391,27960.269531
5392,25093.121094
5393,22407.445312
5394,19957.691406
5395,17776.392578
5396,15876.689453
5397,14257.714844
5398,12906.565430
5399,11796.960938
5400,10890.035156
5401,10138.330078
5402,9497.237305
5403,8935.994141
5404,8452.595703
5405,8066.591309
5406,7813.740234
5407,7725.399902

5408,7704.166016
5409,7785.212891
5410,8018.083496
5411,8377.286133
5412,8838.428711
5413,9389.286133
5414,10036.363281
5415,10810.444336
5416,11756.746094
5417,12919.166016
5418,14330.562500
5419,16009.848633
5420,17964.791016
5421,20191.562500
5422,22680.582031
5423,25398.083984
5424,28284.869141
5425,31260.136719
5426,34218.972656
5427,37050.656250
5428,39647.031250
5429,41913.902344
5430,43776.234375
5431,45179.617188
5432,46096.281250
5433,46521.738281
5434,46462.980469
5435,45930.332031
5436,44932.949219
5437,43478.304688
5438,41585.699219
5439,39299.785156
5440,36690.250000
5441,33851.492188
5442,30897.427734
5443,27939.552734
5444,25075.685547
5445,22388.994141
5446,19935.382812
5447,17749.009766
5448,15845.064453
5449,14223.677734
5450,12872.513672
5451,11764.687500
5452,10861.177734
5453,10114.391602
5454,9479.563477
5455,8925.880859
5456,8450.801758
5457,8072.825684
5458,7825.672363
5459,7739.513672

5460,7643.599121
5461,7725.870605
5462,7961.829102
5463,8324.900391
5464,8789.446289
5465,9342.712891
5466,9991.885742
5467,10768.342773
5468,11718.574219
5469,12887.087891
5470,14305.589844
5471,15991.036133
5472,17948.546875
5473,20173.599609
5474,22657.275391
5475,25367.814453
5476,28250.748047
5477,31227.689453
5478,34193.230469
5479,37033.390625
5480,39635.464844
5481,41901.730469
5482,43756.859375
5483,45149.593750
5484,46056.937500
5485,46478.000000
5486,46420.347656
5487,45892.621094
5488,44901.402344
5489,43453.476562
5490,41568.300781
5491,39292.128906
5492,36693.933594
5493,33866.992188
5494,30922.246094
5495,27967.671875
5496,25100.212891
5497,22403.820312
5498,19936.992188
5499,17736.583984
5500,15820.444336
5501,14189.840820
5502,12832.841797
5503,11721.958008
5504,10818.059570
5505,10073.479492
5506,9443.398438
5507,8896.600586
5508,8429.775391
5509,8059.979004
5510,7818.535156
5511,7734.645020

5512,7582.913574
5513,7667.444824
5514,7909.361328
5515,8279.831055
5516,8750.936523
5517,9308.364258
5518,9959.373047
5519,10736.184570
5520,11686.662109
5521,12856.653320
5522,14277.944336
5523,15966.673828
5524,17925.933594
5525,20150.201172
5526,22629.640625
5527,25332.824219
5528,28208.517578
5529,31181.126953
5530,34146.757812
5531,36991.050781
5532,39599.128906
5533,41870.542969
5534,43728.917969
5535,45123.988281
5536,46035.171875
5537,46463.382812
5538,46415.945312
5539,45899.941406
5540,44919.742188
5541,43481.910156
5542,41606.671875
5543,39341.859375
5544,36755.507812
5545,33939.378906
5546,31000.966797
5547,28044.765625
5548,25167.041016
5549,22453.175781
5550,19965.140625
5551,17743.226562
5552,15808.288086
5553,14162.809570
5554,12795.175781
5555,11677.491211
5556,10770.479492
5557,10026.432617
5558,9400.322266
5559,8860.162109
5560,8401.500000
5561,8039.725098
5562,7803.743652
5563,7722.058105

5564,7530.272461
5565,7617.736328
5566,7867.647461
5567,8248.109375
5568,8728.312500
5569,9291.566406
5570,9944.493164
5571,10720.189453
5572,11667.769531
5573,12835.013672
5574,14254.964844
5575,15944.208984
5576,17904.697266
5577,20129.791016
5578,22607.359375
5579,25304.683594
5580,28171.732422
5581,31135.464844
5582,34095.121094
5583,36938.656250
5584,39551.769531
5585,41832.457031
5586,43702.890625
5587,45111.519531
5588,46037.535156
5589,46481.730469
5590,46450.625000
5591,45950.445312
5592,44984.199219
5593,43558.769531
5594,41695.507812
5595,39443.148438
5596,36868.410156
5597,34061.390625
5598,31126.105469
5599,28164.291016
5600,25271.847656
5601,22535.925781
5602,20022.173828
5603,17774.388672
5604,15816.426758
5605,14152.089844
5606,12770.248047
5607,11642.964844
5608,10730.806641
5609,9985.883789
5610,9362.709961
5611,8828.205078
5612,8376.477539
5613,8021.360352
5614,7789.787109
5615,7709.899414

5616,7491.820312
5617,7582.417480
5618,7841.146973
5619,8232.858398
5620,8723.769531
5621,9294.454102
5622,9950.250000
5623,10724.947266
5624,11668.541992
5625,12830.878906
5626,14246.959961
5627,15934.617188
5628,17895.541016
5629,20122.091797
5630,22599.216797
5631,25292.064453
5632,28149.980469
5633,31101.875000
5634,34050.925781
5635,36889.058594
5636,39504.734375
5637,41795.628906
5638,43682.511719
5639,45111.046875
5640,46058.144531
5641,46523.156250
5642,46511.582031
5643,46029.527344
5644,45079.218750
5645,43667.871094
5646,41817.574219
5647,39576.976562
5648,37011.519531
5649,34210.125000
5650,31274.339844
5651,28304.560547
5652,25396.578125
5653,22638.949219
5654,20100.177734
5655,17826.685547
5656,15844.902344
5657,14160.117188
5658,12762.163086
5659,11623.805664
5660,10705.514648
5661,9958.984375
5662,9337.901367
5663,8807.794922
5664,8361.127930
5665,8010.555176
5666,7781.842773
5667,7703.121582

5668,7468.523926
5669,7561.979004
5670,7829.036133
5671,8231.731445
5672,8733.703125
5673,9312.895508
5674,9972.861328
5675,10747.758789
5676,11687.956055
5677,12845.251953
5678,14256.841797
5679,15942.080078
5680,17902.976562
5681,20130.908203
5682,22607.716797
5683,25296.283203
5684,28144.271484
5685,31082.167969
5686,34017.472656
5687,36846.949219
5688,39463.070312
5689,41763.703125
5690,43668.000000
5691,45117.750000
5692,46086.238281
5693,46571.011719
5694,46577.285156
5695,46112.152344
5696,45177.785156
5697,43781.230469
5698,41944.292969
5699,39714.046875
5700,37154.808594
5701,34355.250000
5702,31416.287109
5703,28438.812500
5704,25518.773438
5705,22745.197266
5706,20187.703125
5707,17893.554688
5708,15890.892578
5709,14186.557617
5710,12772.061523
5711,11621.850586
5712,10696.584961
5713,9947.406250
5714,9326.910156
5715,8799.085938
5716,8354.738281
5717,8005.903809
5718,7778.116211
5719,7699.770996

5720,7460.654785
5721,7556.134277
5722,7829.442871
5723,8240.975586
5724,8752.845703
5725,9341.087891
5726,10007.309570
5727,10785.457031
5728,11725.368164
5729,12880.050781
5730,14288.369141
5731,15970.903320
5732,17930.365234
5733,20157.458984
5734,22631.529297
5735,25314.117188
5736,28151.154297
5737,31074.457031
5738,33995.691406
5739,36815.988281
5740,39431.656250
5741,41740.359375
5742,43659.316406
5743,45126.105469
5744,46110.292969
5745,46608.242188
5746,46626.242188
5747,46173.398438
5748,45252.292969
5749,43869.160156
5750,42044.308594
5751,39822.027344
5752,37265.968750
5753,34465.601562
5754,31522.896484
5755,28540.779297
5756,25615.554688
5757,22835.503906
5758,20269.460938
5759,17963.525391
5760,15946.530273
5761,14226.555664
5762,12797.340820
5763,11635.768555
5764,10703.067383
5765,9949.875000
5766,9327.719727
5767,8799.119141
5768,8353.580078
5769,8003.154785
5770,7774.078613
5771,7695.236328

5772,7467.308594
5773,7563.705078
5774,7840.278809
5775,8257.190430
5776,8776.283203
5777,9372.701172
5778,10046.378906
5779,10830.583008
5780,11773.834961
5781,12929.438477
5782,14336.991211
5783,16017.506836
5784,17974.302734
5785,20197.656250
5786,22665.230469
5787,25338.689453
5788,28163.142578
5789,31071.996094
5790,33980.613281
5791,36793.312500
5792,39408.875000
5793,41723.675781
5794,43652.496094
5795,45129.046875
5796,46119.917969
5797,46621.800781
5798,46643.289062
5799,46196.312500
5800,45284.054688
5801,43911.371094
5802,42096.152344
5803,39879.378906
5804,37324.539062
5805,34522.730469
5806,31578.042969
5807,28596.312500
5808,25674.101562
5809,22897.978516
5810,20334.449219
5811,18026.830078
5812,16003.588867
5813,14273.503906
5814,12832.689453
5815,11660.875977
5816,10720.242188
5817,9961.351562
5818,9334.916016
5819,8802.317383
5820,8352.260742
5821,7997.351074
5822,7765.111328
5823,7685.048340

5824,7488.542480
5825,7584.803223
5826,7861.592773
5827,8279.988281
5828,8802.601562
5829,9404.680664
5830,10085.181641
5831,10876.425781
5832,11825.254883
5833,12984.379883
5834,14393.099609
5835,16071.998047
5836,18024.685547
5837,20241.291016
5838,22698.677734
5839,25360.207031
5840,28171.474609
5841,31067.869141
5842,33967.742188
5843,36776.902344
5844,39394.550781
5845,41714.214844
5846,43647.800781
5847,45125.808594
5848,46113.460938
5849,46609.355469
5850,46625.609375
5851,46177.171875
5852,45268.039062
5853,43901.343750
5854,42092.335938
5855,39878.937500
5856,37324.914062
5857,34523.324219
5858,31580.492188
5859,28605.070312
5860,25693.664062
5861,22930.580078
5862,20379.251953
5863,18079.365234
5864,16058.166016
5865,14324.328125
5866,12875.993164
5867,11695.636719
5868,10746.674805
5869,9980.287109
5870,9346.893555
5871,8807.353516
5872,8350.142578
5873,7988.762207
5874,7752.150879
5875,7670.410645

5876,7521.771973
5877,7617.087402
5878,7891.552734
5879,8307.756836
5880,8829.713867
5881,9433.547852
5882,10118.267578
5883,10915.422852
5884,11870.344727
5885,13034.570312
5886,14446.176758
5887,16124.530273
5888,18072.957031
5889,20281.628906
5890,22727.324219
5891,25376.304688
5892,28175.894531
5893,31063.722656
5894,33960.097656
5895,36770.484375
5896,39392.433594
5897,41715.593750
5898,43649.277344
5899,45122.195312
5900,46100.164062
5901,46584.687500
5902,46591.214844
5903,46136.695312
5904,45225.324219
5905,43858.632812
5906,42049.996094
5907,39835.847656
5908,37281.144531
5909,34481.000000
5910,31543.134766
5911,28578.199219
5912,25682.228516
5913,22937.416016
5914,20404.261719
5915,18118.923828
5916,16106.871094
5917,14375.663086
5918,12924.468750
5919,11737.730469
5920,10780.166992
5921,10004.504883
5922,9361.593750
5923,8812.682617
5924,8346.547852
5925,7977.750000
5926,7736.276855
5927,7652.696777

5928,7565.404785
5929,7659.281738
5930,7929.645020
5931,8340.474609
5932,8857.284180
5933,9457.438477
5934,10141.206055
5935,10940.005859
5936,11898.502930
5937,13066.957031
5938,14481.779297
5939,16160.599609
5940,18105.867188
5941,20307.750000
5942,22743.300781
5943,25382.013672
5944,28173.630859
5945,31057.845703
5946,33955.726562
5947,36771.015625
5948,39398.269531
5949,41723.261719
5950,43653.882812
5951,45118.757812
5952,46086.039062
5953,46560.011719
5954,46558.050781
5955,46097.011719
5956,45180.324219
5957,43808.265625
5958,41993.753906
5959,39774.066406
5960,37216.328125
5961,34417.632812
5962,31486.105469
5963,28533.101562
5964,25653.544922
5965,22927.962891
5966,20414.656250
5967,18147.068359
5968,16148.616211
5969,14424.936523
5970,12975.051758
5971,11784.315430
5972,10818.591797
5973,10032.865234
5974,9379.013672
5975,8819.470703
5976,8343.678711
5977,7967.335938
5978,7720.952637
5979,7635.532715

5980,7614.291504
5981,7706.856445
5982,7973.094727
5983,8377.535156
5984,8886.625977
5985,9478.710938
5986,10156.307617
5987,10951.531250
5988,11909.645508
5989,13080.024414
5990,14497.632812
5991,16178.189453
5992,18122.814453
5993,20321.353516
5994,22751.011719
5995,25383.900391
5996,28172.125000
5997,31056.759766
5998,33958.589844
5999,36779.003906
6000,39409.437500
6001,41733.117188
6002,43658.386719
6003,45115.664062
6004,46076.468750
6005,46546.515625
6006,46542.523438
6007,46078.496094
6008,45155.738281
6009,43773.765625
6010,41946.812500
6011,39715.523438
6012,37150.351562
6013,34350.437500
6014,31423.451172
6015,28480.339844
6016,25614.449219
6017,22905.302734
6018,20409.820312
6019,18159.876953
6020,16176.885742
6021,14464.160156
6022,13019.514648
6023,11828.061523
6024,10856.469727
6025,10062.139648
6026,9398.215820
6027,8828.779297
6028,8344.097656
6029,7961.039062
6030,7710.189453
6031,7623.080078

6032,7664.907227
6033,7756.622559
6034,8019.710449
6035,8418.171875
6036,8918.549805
6037,9499.536133
6038,10166.382812
6039,10952.678711
6040,11905.480469
6041,13073.966797
6042,14492.387695
6043,16174.927734
6044,18121.302734
6045,20320.757812
6046,22750.324219
6047,25383.324219
6048,28173.398438
6049,31061.761719
6050,33968.039062
6051,36791.304688
6052,39420.890625
6053,41739.628906
6054,43658.468750
6055,45110.933594
6056,46072.187500
6057,46547.253906
6058,46549.554688
6059,46087.792969
6060,45160.062500
6061,43765.519531
6062,41921.187500
6063,39672.929688
6064,37095.363281
6065,34289.808594
6066,31363.259766
6067,28425.488281
6068,25568.191406
6069,22870.355469
6070,20388.275391
6071,18153.375000
6072,16185.383789
6073,14485.403320
6074,13049.387695
6075,11861.196289
6076,10887.804688
6077,10088.527344
6078,9417.609375
6079,8840.806641
6080,8349.212891
6081,7960.898926
6082,7706.330078
6083,7617.785156

6084,7710.401855
6085,7801.861816
6086,8063.348633
6087,8457.456055
6088,8950.032227
6089,9519.374023
6090,10173.341797
6091,10947.388672
6092,11891.093750
6093,13054.065430
6094,14470.770508
6095,16154.408203
6096,18103.525391
6097,20306.712891
6098,22740.601562
6099,25378.333984
6100,28174.222656
6101,31068.335938
6102,33978.484375
6103,36801.757812
6104,39426.449219
6105,41737.058594
6106,43648.433594
6107,45098.027344
6108,46064.320312
6109,46550.160156
6110,46564.156250
6111,46108.785156
6112,45178.582031
6113,43772.535156
6114,41910.871094
6115,39644.835938
6116,37052.988281
6117,34238.648438
6118,31308.369141
6119,28370.708984
6120,25516.253906
6121,22823.884766
6122,20349.769531
6123,18125.710938
6124,16170.183594
6125,14482.715820
6126,13057.383789
6127,11876.294922
6128,10906.348633
6129,10107.664062
6130,9434.992188
6131,8855.217773
6132,8359.978516
6133,7968.528320
6134,7711.328613
6135,7621.694824

6136,7742.717285
6137,7834.691406
6138,8096.819824
6139,8489.809570
6140,8978.159180
6141,9538.946289
6142,10181.675781
6143,10943.331055
6144,11875.998047
6145,13030.158203
6146,14441.552734
6147,16123.377930
6148,18073.775391
6149,20281.087891
6150,22721.556641
6151,25367.095703
6152,28171.689453
6153,31073.058594
6154,33986.734375
6155,36808.003906
6156,39424.976562
6157,41725.144531
6158,43627.578125
6159,45073.679688
6160,46044.640625
6161,46540.519531
6162,46565.398438
6163,46116.394531
6164,45185.328125
6165,43771.203125
6166,41896.816406
6167,39617.375000
6168,37013.921875
6169,34191.105469
6170,31255.412109
6171,28314.707031
6172,25459.261719
6173,22768.152344
6174,20297.560547
6175,18079.996094
6176,16133.083008
6177,14455.788086
6178,13040.930664
6179,11868.987305
6180,10906.657227
6181,10113.660156
6182,9444.498047
6183,8866.354492
6184,8370.978516
6185,7978.663086
6186,7720.104492
6187,7629.787598

6188,7756.519043
6189,7849.596680
6190,8114.250488
6191,8509.358398
6192,8997.768555
6193,9554.787109
6194,10190.264648
6195,10941.933594
6196,11863.866211
6197,13007.607422
6198,14410.999023
6199,16088.291992
6200,18038.001953
6201,20248.826172
6202,22696.750000
6203,25351.845703
6204,28166.941406
6205,31076.716797
6206,33994.179688
6207,36813.035156
6208,39421.535156
6209,41710.589844
6210,43602.750000
6211,45042.753906
6212,46013.710938
6213,46513.425781
6214,46543.164062
6215,46097.105469
6216,45165.949219
6217,43748.871094
6218,41869.843750
6219,39585.355469
6220,36976.589844
6221,34148.410156
6222,31207.593750
6223,28262.296875
6224,25403.550781
6225,22711.064453
6226,20240.994141
6227,18026.500000
6228,16084.411133
6229,14414.020508
6230,13007.618164
6231,11844.534180
6232,10891.328125
6233,10106.480469
6234,9443.694336
6235,8869.917969
6236,8376.674805
6237,7985.077637
6238,7726.221680
6239,7635.595703

6240,7749.391113
6241,7843.842285
6242,8112.049316
6243,8511.538086
6244,9003.567383
6245,9561.594727
6246,10194.610352
6247,10940.247070
6248,11853.788086
6249,12987.769531
6250,14382.555664
6251,16054.283203
6252,18002.433594
6253,20216.675781
6254,22672.816406
6255,25338.929688
6256,28165.935547
6257,31085.216797
6258,34007.195312
6259,36824.152344
6260,39424.500000
6261,41702.503906
6262,43583.085938
6263,45013.550781
6264,45978.164062
6265,46473.671875
6266,46500.632812
6267,46053.082031
6268,45122.277344
6269,43707.386719
6270,41831.910156
6271,39550.773438
6272,36942.910156
6273,34112.550781
6274,31167.294922
6275,28216.974609
6276,25354.406250
6277,22660.263672
6278,20190.232422
6279,17977.527344
6280,16037.713867
6281,14370.887695
6282,12969.481445
6283,11812.440430
6284,10866.480469
6285,10088.768555
6286,9432.083984
6287,8863.000977
6288,8372.628906
6289,7982.539062
6290,7724.191895
6291,7633.586426

6292,7723.282227
6293,7818.969238
6294,8090.620117
6295,8495.105469
6296,8992.484375
6297,9554.733398
6298,10189.258789
6299,10932.951172
6300,11841.581055
6301,12968.485352
6302,14356.634766
6303,16024.636719
6304,17973.205078
6305,20193.281250
6306,22660.363281
6307,25340.273438
6308,28181.189453
6309,31111.160156
6310,34038.023438
6311,36853.097656
6312,39445.167969
6313,41711.878906
6314,43579.929688
6315,44998.636719
6316,45952.703125
6317,46438.761719
6318,46457.988281
6319,46006.046875
6320,45075.835938
6321,43666.359375
6322,41799.382812
6323,39526.398438
6324,36922.613281
6325,34091.261719
6326,31141.369141
6327,28185.587891
6328,25319.166016
6329,22623.865234
6330,20154.326172
6331,17943.060547
6332,16003.839844
6333,14337.653320
6334,12937.458008
6335,11782.432617
6336,10839.620117
6337,10065.269531
6338,9411.439453
6339,8844.621094
6340,8355.704102
6341,7966.443359
6342,7708.583496
6343,7618.077637

6344,7686.695312
6345,7783.010254
6346,8056.592773
6347,8464.386719
6348,8965.918945
6349,9532.536133
6350,10170.081055
6351,10914.605469
6352,11821.892578
6353,12945.798828
6354,14331.587891
6355,16000.465820
6356,17954.333984
6357,20185.248047
6358,22667.917969
6359,25365.363281
6360,28221.941406
6361,31162.210938
6362,34091.718750
6363,36901.710938
6364,39482.390625
6365,41735.476562
6366,43589.917969
6367,44997.015625
6368,45941.113281
6369,46418.917969
6370,46432.003906
6371,45977.703125
6372,45050.500000
6373,43648.652344
6374,41791.734375
6375,39527.312500
6376,36926.769531
6377,34092.636719
6378,31136.076172
6379,28173.289062
6380,25302.333984
6381,22605.953125
6382,20137.343750
6383,17927.748047
6384,15988.699219
6385,14321.753906
6386,12920.323242
6387,11764.057617
6388,10820.136719
6389,10044.517578
6390,9388.973633
6391,8820.463867
6392,8330.180664
6393,7939.977539
6394,7681.872559
6395,7591.316406

6396,7651.132324
6397,7747.223145
6398,8020.403320
6399,8428.301758
6400,8930.671875
6401,9499.361328
6402,10139.326172
6403,10886.206055
6404,11795.554688
6405,12921.381836
6406,14310.613281
6407,15986.638672
6408,17952.236328
6409,20200.017578
6410,22703.197266
6411,25421.236328
6412,28293.763672
6413,31241.736328
6414,34169.019531
6415,36968.132812
6416,39532.238281
6417,41768.210938
6418,43608.292969
6419,45006.027344
6420,45944.718750
6421,46420.523438
6422,46433.996094
6423,45982.695312
6424,45061.570312
6425,43667.523438
6426,41818.121094
6427,39557.968750
6428,36955.863281
6429,34114.699219
6430,31148.449219
6431,28176.914062
6432,25300.800781
6433,22603.238281
6434,20135.691406
6435,17927.804688
6436,15988.983398
6437,14321.038086
6438,12917.730469
6439,11759.107422
6440,10812.003906
6441,10032.389648
6442,9371.990234
6443,8798.583984
6444,8304.261719
6445,7911.107910
6446,7651.641113
6447,7560.728516

6448,7626.333008
6449,7721.373535
6450,7991.833496
6451,8396.327148
6452,8895.458008
6453,9462.572266
6454,10102.702148
6455,10851.830078
6456,11765.290039
6457,12896.992188
6458,14294.814453
6459,15983.680664
6460,17966.777344
6461,20236.353516
6462,22763.248047
6463,25502.402344
6464,28388.039062
6465,31337.578125
6466,34254.289062
6467,37033.699219
6468,39573.882812
6469,41787.996094
6470,43612.789062
6471,45004.253906
6472,45944.144531
6473,46427.062500
6474,46450.753906
6475,46010.980469
6476,45101.558594
6477,43717.316406
6478,41874.179688
6479,39615.132812
6480,37007.949219
6481,34156.777344
6482,31178.554688
6483,28196.193359
6484,25312.759766
6485,22611.341797
6486,20142.183594
6487,17933.765625
6488,15994.206055
6489,14325.364258
6490,12921.132812
6491,11761.520508
6492,10812.215820
6493,10028.967773
6494,9363.490234
6495,8784.305664
6496,8284.829102
6497,7887.605469
6498,7625.982422
6499,7534.478027

6500,7619.734375
6501,7713.160645
6502,7979.203613
6503,8377.581055
6504,8870.080078
6505,9432.262695
6506,10070.049805
6507,10820.577148
6508,11739.045898
6509,12879.045898
6510,14288.745117
6511,15993.702148
6512,17997.041016
6513,20289.597656
6514,22839.138672
6515,25595.574219
6516,28487.855469
6517,31430.533203
6518,34327.906250
6519,37080.246094
6520,39591.984375
6521,41782.675781
6522,43593.695312
6523,44982.863281
6524,45929.878906
6525,46427.050781
6526,46468.535156
6527,46047.039062
6528,45154.175781
6529,43782.250000
6530,41945.769531
6531,39687.035156
6532,37074.066406
6533,34212.605469
6534,31222.316406
6535,28228.328125
6536,25335.728516
6537,22627.257812
6538,20152.845703
6539,17940.601562
6540,15998.607422
6541,14328.820312
6542,12925.108398
6543,11766.981445
6544,10818.326172
6545,10033.972656
6546,9365.516602
6547,8781.753906
6548,8277.531250
6549,7876.079102
6550,7611.929199
6551,7519.695312

6552,7627.614746
6553,7719.487793
6554,7981.185547
6555,8373.228516
6556,8858.433594
6557,9414.596680
6558,10048.832031
6559,10799.946289
6560,11723.150391
6561,12871.669922
6562,14293.460938
6563,16013.837891
6564,18035.429688
6565,20346.796875
6566,22912.447266
6567,25677.599609
6568,28567.171875
6569,31494.347656
6570,34366.269531
6571,37089.019531
6572,39573.597656
6573,41744.539062
6574,43546.378906
6575,44937.371094
6576,45894.980469
6577,46409.261719
6578,46471.546875
6579,46071.636719
6580,45198.667969
6581,43842.312500
6582,42015.316406
6583,39759.472656
6584,37143.429688
6585,34274.171875
6586,31273.601562
6587,28268.263672
6588,25365.187500
6589,22646.890625
6590,20164.148438
6591,17945.416016
6592,15999.821289
6593,14329.306641
6594,12927.494141
6595,11773.000977
6596,10827.686523
6597,10044.787109
6598,9375.841797
6599,8789.375977
6600,8281.465820
6601,7876.212402
6602,7609.517578
6603,7516.490234

6604,7643.318848
6605,7734.097656
6606,7992.709473
6607,8380.172852
6608,8859.990234
6609,9411.720703
6610,10043.377930
6611,10795.392578
6612,11722.868164
6613,12878.696289
